project_name,first_donation_date,-8月,-7月,-6月,-5月,-4月,-3月,-2月,-1月,0月,1月,2月,3月,4月,5月,6月,7月,8月
defi-llama,2021-09-01,23.0,23.0,71.0,73.0,74.0,159.0,138.0,127.0,319.0,135.0,538.0,665.0,641.0,590.0,736.0,789.0,943.0
snapshot-labs,2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,328.0,266.0,271.0,216.0,295.0,297.0,346.0,245.0
openbuildxyz,2023-11-01,0.0,0.0,0.0,0.0,2.0,10.0,14.0,0.0,64.0,57.0,81.0,12.0,18.0,62.0,9.0,1412.0,570.0
zigzagexchange,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,62.0,62.0,178.0,451.0,204.0,369.0,446.0,399.0
kakarot-kkrt-labs,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,85.0,195.0,344.0,385.0,259.0,259.0,151.0
opensource-observer,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,186.0,49.0,141.0,166.0,193.0,217.0,337.0,358.0,208.0
us3r-network,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,72.0,163.0,166.0,37.0,300.0,189.0,191.0,233.0
sushi,2021-02-01,0.0,0.0,0.0,13.0,27.0,77.0,74.0,40.0,156.0,107.0,211.0,196.0,172.0,205.0,243.0,357.0,91.0
ankr-network,2022-03-01,0.0,2.0,0.0,0.0,2.0,4.0,9.0,76.0,228.0,243.0,150.0,121.0,163.0,179.0,144.0,185.0,188.0
teku-consensys,2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,322.0,126.0,117.0,203.0,175.0
eppie-io,2023-04-01,0.0,0.0,14.0,10.0,49.0,24.0,32.0,160.0,90.0,154.0,143.0,83.0,96.0,224.0,128.0,239.0,64.0
ambiretech,2023-11-01,37.0,12.0,63.0,31.0,7.0,8.0,16.0,13.0,13.0,16.0,62.0,155.0,85.0,213.0,107.0,168.0,209.0
nethermindeth,2019-10-01,11.0,46.0,56.0,25.0,82.0,78.0,119.0,52.0,49.0,85.0,161.0,241.0,124.0,155.0,213.0,167.0,133.0
streamethorg,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,41.0,46.0,87.0,215.0,78.0,40.0,111.0,56.0,105.0
raid-guild,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,130.0,81.0,133.0,69.0,87.0,62.0,61.0
rotki,2020-02-01,0.0,0.0,0.0,0.0,0.0,25.0,52.0,85.0,79.0,82.0,125.0,86.0,72.0,116.0,182.0,81.0,108.0
ethersphere,2020-04-01,146.0,192.0,126.0,122.0,45.0,56.0,91.0,48.0,149.0,160.0,300.0,137.0,192.0,233.0,133.0,171.0,143.0
dapp-learning-dao,2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,151.0,91.0,106.0,112.0,88.0,85.0
stereum-dev,2021-03-01,0.0,0.0,0.0,0.0,22.0,22.0,35.0,39.0,150.0,194.0,96.0,133.0,158.0,71.0,73.0,24.0,2.0
ezkl-zkonduit,2023-04-01,0.0,0.0,33.0,22.0,27.0,15.0,42.0,62.0,43.0,86.0,75.0,88.0,130.0,109.0,147.0,107.0,74.0
artizen-fund,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,42.0,86.0,99.0,26.0,182.0,112.0,26.0
crunchdao,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,30.0,177.0,33.0,109.0,98.0,119.0,33.0
amphitheatre-app,2023-11-01,0.0,0.0,0.0,0.0,11.0,95.0,55.0,72.0,48.0,98.0,199.0,98.0,89.0,83.0,88.0,62.0,105.0
0xfacet,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,62.0,136.0,120.0,102.0,78.0
pluralitybook,2023-11-01,4.0,0.0,3.0,12.0,25.0,22.0,33.0,49.0,15.0,27.0,21.0,71.0,474.0,56.0,24.0,21.0,16.0
giveth,2020-07-01,28.0,37.0,22.0,38.0,56.0,85.0,57.0,55.0,64.0,77.0,55.0,60.0,118.0,121.0,192.0,127.0,184.0
lenspost-labs,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,32.0,69.0,115.0,82.0,124.0,35.0,48.0,39.0
banklessdao,2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,35.0,84.0,71.0,41.0,53.0,95.0,73.0,101.0
blockful-io,2024-01-01,1.0,0.0,0.0,1.0,0.0,21.0,117.0,73.0,45.0,115.0,122.0,54.0,81.0,83.0,203.0,49.0,44.0
metagame-metafam,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,77.0,31.0,37.0,142.0,51.0,100.0,58.0
evm-explorer-pfed-prog,2024-08-01,0.0,0.0,0.0,0.0,26.0,77.0,95.0,69.0,66.0,60.0,114.0,67.0,63.0,40.0,162.0,185.0,96.0
redstone-finance,2022-06-01,0.0,20.0,9.0,5.0,12.0,17.0,29.0,51.0,20.0,44.0,112.0,46.0,70.0,88.0,85.0,90.0,71.0
lido,2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,64.0,166.0,15.0,9.0,21.0,33.0,36.0,95.0,164.0,174.0,160.0
relaycc,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,52.0,31.0,16.0,16.0,274.0,47.0
vyperlang,2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,49.0,50.0,23.0,60.0,31.0,47.0,105.0
all-weather-protocol,2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,10.0,43.0,108.0,74.0,77.0,78.0,10.0
popcraft-themetacat,2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,26.0,83.0,111.0,80.0,12.0,3.0
quantum3-labs,2024-04-01,0.0,0.0,0.0,4.0,13.0,0.0,4.0,14.0,107.0,78.0,62.0,133.0,129.0,13.0,0.0,0.0,0.0
passportxyz,2024-10-01,0.0,0.0,0.0,14.0,18.0,55.0,95.0,128.0,129.0,103.0,68.0,59.0,142.0,74.0,120.0,82.0,42.0
smoldapp,2024-04-01,21.0,28.0,25.0,13.0,5.0,20.0,5.0,31.0,70.0,70.0,77.0,44.0,56.0,39.0,44.0,99.0,91.0
viaprize,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,92.0,42.0,49.0,173.0
torquefi,2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,45.0,45.0,84.0,91.0,39.0,14.0,5.0,33.0
ethstorage,2024-01-01,5.0,5.0,0.0,9.0,24.0,11.0,39.0,91.0,83.0,44.0,102.0,49.0,56.0,48.0,110.0,61.0,65.0
curve,2020-04-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,26.0,55.0,55.0,83.0,31.0,77.0
learnweb3dao,2022-03-01,0.0,0.0,0.0,0.0,0.0,13.0,87.0,28.0,75.0,43.0,79.0,41.0,41.0,99.0,51.0,50.0,50.0
peeramid-labs,2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,7.0,45.0,59.0,68.0,21.0,52.0,41.0
beacon-chain,2020-02-01,0.0,0.0,0.0,0.0,0.0,10.0,27.0,28.0,31.0,10.0,38.0,24.0,43.0,34.0,72.0,79.0,66.0
wtfacademy,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,34.0,97.0,23.0,41.0,48.0,40.0
ethui,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,53.0,25.0,25.0,18.0,11.0,11.0,86.0,66.0,66.0
dimensiondev,2020-04-01,82.0,92.0,165.0,118.0,247.0,165.0,174.0,261.0,194.0,188.0,193.0,182.0,179.0,243.0,203.0,199.0,205.0
eth-pkg,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,82.0,105.0,92.0
aztecprotocol,2021-11-01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,25.0,47.0,25.0,51.0,61.0,67.0
shenanigandapp,2020-07-01,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,19.0,44.0,26.0,55.0,21.0,45.0,35.0,34.0
eth-brownie,2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,11.0,93.0,84.0,36.0,63.0,66.0,53.0,43.0,27.0,33.0,52.0
creativeplatform,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,2.0,27.0,64.0,14.0,9.0,141.0,46.0,35.0
cyberconnecthq,2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,89.0,39.0,11.0,12.0,31.0,57.0,11.0,8.0
labdao,2022-08-01,0.0,0.0,8.0,8.0,23.0,7.0,5.0,12.0,8.0,9.0,9.0,4.0,4.0,27.0,96.0,108.0,63.0
ethereum-lists,2021-06-01,30.0,40.0,27.0,35.0,58.0,73.0,71.0,52.0,60.0,84.0,51.0,62.0,22.0,110.0,120.0,91.0,99.0
rolod0x,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,42.0,38.0,36.0,32.0,38.0,19.0,9.0,38.0
dethcrypto,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,68.0,20.0,16.0,4.0,123.0,31.0,37.0,26.0,25.0
enviodev,2024-09-01,13.0,15.0,13.0,14.0,54.0,62.0,85.0,241.0,234.0,120.0,151.0,85.0,100.0,44.0,87.0,52.0,93.0
defi-wonderland,2022-08-01,3.0,0.0,0.0,0.0,0.0,1.0,17.0,23.0,9.0,32.0,31.0,73.0,30.0,28.0,41.0,26.0,11.0
corpus-io,2023-04-01,0.0,0.0,0.0,0.0,0.0,13.0,17.0,7.0,14.0,24.0,18.0,24.0,17.0,9.0,19.0,104.0,47.0
turbo-eth,2023-04-01,0.0,0.0,0.0,0.0,0.0,16.0,6.0,9.0,46.0,21.0,69.0,39.0,70.0,33.0,2.0,11.0,8.0
here-wallet,2023-08-01,3.0,0.0,0.0,1.0,7.0,3.0,3.0,3.0,48.0,10.0,12.0,30.0,81.0,55.0,28.0,6.0,18.0
zkemail,2023-08-01,0.0,0.0,0.0,38.0,25.0,2.0,9.0,10.0,14.0,21.0,37.0,89.0,33.0,23.0,54.0,29.0,15.0
1hive,2020-07-01,95.0,54.0,62.0,91.0,62.0,52.0,86.0,56.0,148.0,56.0,153.0,114.0,78.0,54.0,50.0,88.0,179.0
clrfund,2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,27.0,19.0,28.0,25.0,36.0,29.0,45.0
pairwise-general-magic,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,38.0,22.0,122.0,19.0
naturalselectionlabs,2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,57.0,75.0,19.0,13.0,3.0,10.0,17.0,16.0,61.0
lighthouse-sigp,2019-02-01,0.0,0.0,1.0,14.0,43.0,13.0,34.0,36.0,65.0,88.0,24.0,37.0,22.0,66.0,42.0,29.0,34.0
adcommune,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,65.0,117.0,9.0,2.0,0.0,0.0,0.0,0.0
lxdao-official,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,1.0,15.0,8.0,59.0,103.0
via-protocol,2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,11.0,22.0,30.0,62.0,40.0,15.0
tellor-io,2020-04-01,0.0,19.0,9.0,10.0,10.0,2.0,5.0,22.0,18.0,2.0,6.0,8.0,10.0,28.0,21.0,40.0,153.0
quest-chains,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,57.0,13.0,24.0,18.0,21.0,41.0,53.0,19.0,7.0
aastarcommunity,2024-04-01,5.0,0.0,0.0,0.0,14.0,6.0,0.0,16.0,2.0,1.0,32.0,67.0,28.0,32.0,23.0,22.0,22.0
collabberry,2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,36.0,14.0,34.0,59.0,12.0,5.0
darkforest-eth,2021-03-01,0.0,1.0,0.0,2.0,1.0,12.0,61.0,2.0,1.0,0.0,48.0,53.0,50.0,55.0,31.0,26.0,1.0
revm-bluealloy,2022-06-01,0.0,8.0,7.0,25.0,33.0,42.0,11.0,20.0,30.0,22.0,63.0,48.0,21.0,33.0,35.0,55.0,51.0
porters-xyz,2024-04-01,0.0,0.0,0.0,0.0,0.0,10.0,26.0,35.0,42.0,113.0,18.0,34.0,33.0,32.0,11.0,0.0,4.0
pattern-tech,2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,5.0,2.0,25.0,81.0,61.0
geo-web,2020-12-01,0.0,0.0,0.0,4.0,0.0,0.0,21.0,40.0,30.0,26.0,15.0,19.0,41.0,37.0,52.0,22.0,22.0
apeworx,2022-06-01,26.0,147.0,179.0,191.0,155.0,158.0,162.0,182.0,210.0,203.0,221.0,244.0,117.0,180.0,88.0,178.0,138.0
supermodular-xyz,2023-06-01,0.0,0.0,1.0,10.0,4.0,1.0,26.0,2.0,4.0,35.0,61.0,31.0,32.0,20.0,16.0,9.0,8.0
builders-garden,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,69.0,45.0,46.0,27.0,12.0,14.0,7.0,8.0,6.0
aletheia-data,2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,27.0,9.0,22.0,31.0,43.0
internetmaximalism,2022-08-01,0.0,0.0,2.0,3.0,7.0,7.0,22.0,7.0,50.0,26.0,10.0,20.0,78.0,22.0,8.0,10.0,36.0
dspytdao,2023-04-01,44.0,117.0,55.0,53.0,61.0,71.0,44.0,25.0,40.0,41.0,33.0,99.0,71.0,37.0,93.0,159.0,96.0
zokrates,2019-02-01,0.0,0.0,0.0,0.0,8.0,32.0,20.0,36.0,36.0,29.0,28.0,22.0,74.0,36.0,31.0,12.0,23.0
vacp2p,2024-04-01,57.0,106.0,20.0,36.0,39.0,20.0,44.0,67.0,48.0,87.0,84.0,28.0,57.0,93.0,99.0,30.0,70.0
commonsbuild,2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,39.0,25.0
thebadge,2023-08-01,51.0,61.0,59.0,57.0,35.0,57.0,22.0,41.0,106.0,32.0,88.0,165.0,100.0,53.0,49.0,26.0,23.0
blobscan,2023-04-01,0.0,0.0,0.0,0.0,2.0,15.0,1.0,28.0,20.0,35.0,17.0,26.0,50.0,28.0,12.0,22.0,8.0
lifinance,2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,6.0,31.0,57.0,49.0
0xeigenlabs,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,14.0,9.0,17.0,8.0,9.0,8.0,81.0
givepraise,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,52.0,53.0
namesys-eth,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,36.0,10.0,28.0,35.0,16.0,6.0,2.0,12.0
0xbootleggers,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,16.0,42.0,6.0,4.0,8.0,8.0
banyancomputer,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,49.0,58.0,20.0,12.0
lume-web,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,47.0,35.0,32.0,8.0,15.0,14.0,16.0,16.0,12.0
frame-floating,2020-10-01,1.0,1.0,0.0,2.0,2.0,1.0,10.0,5.0,20.0,8.0,8.0,9.0,9.0,5.0,16.0,61.0,45.0
auditdbio,2023-11-01,64.0,0.0,0.0,0.0,0.0,15.0,12.0,13.0,59.0,29.0,10.0,23.0,30.0,64.0,35.0,7.0,40.0
sourcify-ethereum,2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,45.0,10.0,13.0,29.0,26.0,10.0,13.0,37.0,30.0
matrixai,2024-10-01,30.0,25.0,18.0,25.0,43.0,24.0,10.0,34.0,18.0,13.0,9.0,38.0,39.0,48.0,55.0,116.0,18.0
idena-network,2020-12-01,160.0,138.0,105.0,114.0,45.0,102.0,49.0,56.0,55.0,76.0,46.0,120.0,119.0,97.0,163.0,155.0,112.0
talentlayer-labs,2023-08-01,11.0,9.0,26.0,14.0,31.0,32.0,10.0,13.0,10.0,35.0,76.0,23.0,22.0,26.0,12.0,21.0,49.0
astrodevs-labs,2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,47.0,56.0,23.0,5.0,14.0,8.0,7.0,11.0,9.0
spect-ai,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,18.0,41.0,12.0,0.0
fileverse,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,37.0,12.0,13.0,24.0,7.0,4.0,0.0,13.0
ethereum-cat-herders,2019-02-01,70.0,105.0,103.0,95.0,92.0,104.0,46.0,62.0,64.0,170.0,130.0,167.0,100.0,96.0,40.0,44.0,39.0
tokenguardio,2024-04-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,7.0,42.0,23.0,22.0,4.0,5.0,10.0,0.0
qortal,2023-11-01,21.0,24.0,17.0,14.0,4.0,13.0,9.0,42.0,21.0,37.0,48.0,42.0,26.0,25.0,19.0,21.0,31.0
omniswap-omnibtc,2023-04-01,0.0,1.0,24.0,5.0,0.0,0.0,4.0,11.0,15.0,8.0,6.0,14.0,37.0,15.0,39.0,31.0,0.0
simplefi-finance,2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,20.0,6.0,9.0,28.0,17.0
hats-protocol,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,17.0,10.0,9.0,3.0,13.0,13.0,23.0,20.0
shadowsocks,2020-12-01,52.0,78.0,21.0,28.0,24.0,28.0,40.0,20.0,35.0,66.0,45.0,64.0,95.0,34.0,21.0,34.0,34.0
plebbit,2022-06-01,0.0,2.0,0.0,6.0,47.0,23.0,26.0,30.0,21.0,25.0,111.0,28.0,18.0,7.0,22.0,8.0,17.0
blockchain-kami,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,38.0,6.0,11.0,9.0,20.0,16.0,2.0,0.0
valist-io,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,13.0,75.0,7.0
drand,2024-10-01,42.0,29.0,17.0,33.0,25.0,26.0,16.0,17.0,15.0,22.0,32.0,36.0,67.0,26.0,71.0,43.0,7.0
lakat-os,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,12.0,47.0,33.0,5.0,4.0,0.0,0.0,0.0
walletconnect,2020-02-01,14.0,45.0,20.0,12.0,8.0,22.0,35.0,25.0,16.0,11.0,14.0,19.0,49.0,49.0,31.0,51.0,55.0
algoveraai,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,45.0,3.0,0.0,37.0,8.0
citizenwallet,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,20.0,34.0,7.0,7.0,8.0,23.0,26.0,28.0,20.0
bootnodedev,2024-10-01,1.0,5.0,0.0,1.0,29.0,17.0,41.0,103.0,16.0,31.0,22.0,43.0,72.0,33.0,41.0,38.0,11.0
internet-archive,2022-06-01,66.0,234.0,216.0,188.0,354.0,377.0,370.0,253.0,245.0,298.0,263.0,279.0,230.0,238.0,337.0,300.0,206.0
guardian-project,2024-10-01,0.0,0.0,2.0,17.0,4.0,6.0,1.0,2.0,9.0,0.0,1.0,17.0,6.0,12.0,16.0,37.0,31.0
probe-lab,2024-04-01,0.0,0.0,1.0,7.0,7.0,25.0,26.0,47.0,40.0,46.0,15.0,18.0,26.0,14.0,27.0,18.0,35.0
nativesintech,2022-03-01,6.0,19.0,8.0,8.0,7.0,6.0,12.0,9.0,5.0,11.0,4.0,16.0,5.0,5.0,63.0,18.0,39.0
spinamp,2022-08-01,0.0,0.0,0.0,9.0,5.0,12.0,5.0,2.0,57.0,55.0,16.0,33.0,8.0,0.0,0.0,4.0,0.0
web3bazaar,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,76.0,0.0,0.0,0.0,0.0,0.0
surge-dao,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,59.0,0.0,0.0,0.0
router-protocol,2024-10-01,19.0,5.0,6.0,21.0,30.0,19.0,22.0,47.0,45.0,52.0,54.0,40.0,44.0,32.0,3.0,7.0,13.0
plume-sig,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,26.0,29.0,8.0,8.0
psf,2020-12-01,28.0,119.0,52.0,45.0,67.0,50.0,82.0,45.0,51.0,40.0,57.0,66.0,93.0,126.0,56.0,78.0,48.0
coin-cashew,2020-12-01,0.0,0.0,0.0,3.0,2.0,3.0,2.0,6.0,9.0,10.0,5.0,8.0,18.0,12.0,19.0,5.0,13.0
rndao,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,43.0
nimi-app,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,21.0,21.0,14.0,5.0,0.0,17.0,24.0,3.0,7.0
elefria-labs,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,11.0,2.0,0.0,6.0,29.0,14.0
grassrootseconomics,2020-04-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26.0,58.0,76.0,15.0,6.0,0.0,3.0,0.0,0.0,0.0
cybercat-institute,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,10.0,4.0,10.0,17.0,18.0
rentality-xyz,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,66.0
talent-dao,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,35.0,17.0
tx-city,2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,26.0,4.0,2.0,11.0,8.0,6.0,0.0,12.0
pool-together,2021-03-01,136.0,53.0,145.0,94.0,26.0,115.0,19.0,38.0,88.0,101.0,99.0,111.0,135.0,92.0,48.0,79.0,30.0
pentaclexyz,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,30.0,26.0,3.0,3.0,0.0,2.0,0.0
d-hedge,2024-10-01,6.0,6.0,9.0,9.0,44.0,24.0,37.0,24.0,51.0,54.0,40.0,20.0,6.0,19.0,39.0,29.0,20.0
tryethernal,2022-03-01,2.0,0.0,0.0,0.0,2.0,16.0,20.0,25.0,41.0,16.0,10.0,1.0,7.0,40.0,35.0,13.0,10.0
ethereum-burn-stats-mohamedmansour,2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0
0xfableorg,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,3.0,15.0,15.0,12.0,6.0,1.0
mach-34,2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,2.0,30.0,3.0,3.0
opentothepublic,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,12.0,5.0,0.0,17.0,11.0,0.0,18.0,20.0
metisprotocol,2021-09-01,10.0,4.0,0.0,0.0,1.0,4.0,3.0,5.0,5.0,5.0,40.0,8.0,3.0,7.0,1.0,14.0,12.0
mutualsupply,2023-08-01,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,6.0,21.0,0.0,0.0,2.0,67.0,2.0,0.0,0.0
likecoin,2020-04-01,63.0,52.0,97.0,70.0,124.0,139.0,69.0,145.0,70.0,85.0,115.0,136.0,107.0,135.0,78.0,89.0,75.0
openlabelsinitiative,2024-10-01,2.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,5.0,6.0,12.0,16.0,6.0,23.0,5.0
show-karma,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,5.0,11.0,6.0
lexdao,2020-02-01,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,4.0,2.0,41.0,4.0,4.0,4.0,11.0
moleculeprotocol,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,9.0,9.0,26.0
goodhive,2023-04-01,0.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,28.0,19.0,17.0,8.0,0.0,13.0,1.0,10.0,3.0
greenpill-dev-guild,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,32.0,9.0,5.0,0.0,0.0
rankify-it,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,45.0,0.0,0.0,0.0,0.0,0.0
thenamespace,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,25.0,10.0,6.0,0.0,2.0,6.0,5.0
growthepie,2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,0.0,4.0,17.0,11.0,7.0,9.0,9.0,9.0
depayfi,2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,10.0,5.0,4.0,21.0
function03-labs,2023-11-01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,13.0,2.0,2.0,5.0,7.0
pizzadao,2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,19.0,21.0,0.0,2.0,0.0,1.0,4.0,5.0
metrics-garden-labs,2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
leastauthority,2020-07-01,0.0,0.0,0.0,0.0,11.0,2.0,1.0,1.0,0.0,0.0,11.0,7.0,4.0,11.0,6.0,17.0,9.0
