project_name,first_donation_date,-8月,-7月,-6月,-5月,-4月,-3月,-2月,-1月,0月,1月,2月,3月,4月,5月,6月,7月,8月,pre_avg,post_avg,pre_std,post_std,absolute_change,relative_change,pre_trend_r2,post_trend_r2,pre_trend_slope,post_trend_slope,pre_zscore,post_zscore,zscore_change
graphql-net,2020-05-13T23:39:32.988Z,3,4,5,3,3,4,3,6,4,0,9,6,7,9,3,3,4,3.875,5.125,1.1259916264596033,3.181980515339464,1.25,0.3225806451612903,0.11334674714956407,0.006802721088435374,0.0,0.0,0.2700078623965575,0.45093689442627954,0.18092903202972205
microcks,2023-11-28T18:42:32.801Z,2,5,2,2,2,2,2,5,4,3,5,5,2,6,3,6,2,2.75,4.0,1.3887301496588271,1.6903085094570331,1.25,0.45454545454545453,0.015873015873015876,0.004761904761904762,0.0,0.0,-0.022678046986081946,0.19394339285047027,0.21662143983655222
unofficial-shopee-php,2024-07-15T03:40:55.477Z,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,1,1,0.0,1.25,0.0,0.8864052604279183,1.25,inf,0.0,0.017316017316017316,0.0,0.0,-0.7381324921436451,-0.4342629443348413,0.30386954780880376
sled,2019-07-23T10:10:47.227Z,5,2,3,2,4,4,4,3,3,7,6,3,3,3,4,6,5,3.375,4.625,1.0606601717798212,1.5979898086569353,1.25,0.37037037037037035,0.0007558578987150419,0.040293040293040296,0.0,0.0,0.1399252360042733,0.33671756039258655,0.19679232438831323
dnscrypt,2019-07-19T18:00:08.162Z,2,3,2,2,2,1,5,2,4,2,2,6,3,4,3,3,6,2.375,3.625,1.1877349391654206,1.5979898086569353,1.25,0.5263157894736842,0.02953586497890297,0.20812520812520813,0.0,0.0,-0.1202400167802951,0.10827889232520051,0.2285189091054956
final-form,2018-03-02T16:34:28.982Z,0,0,0,0,3,6,3,1,3,3,3,3,2,2,3,2,5,1.625,2.875,2.1998376563477846,0.9910312089651149,1.25,0.7692307692307693,0.3248989632753471,0.07012987012987013,0.0,0.0,-0.3153639563687214,-0.063050108725339,0.2523138476433824
sled,2019-07-23T10:10:47.227Z,5,2,3,2,4,4,4,3,3,7,6,3,3,3,4,6,5,3.375,4.625,1.0606601717798212,1.5979898086569353,1.25,0.37037037037037035,0.0007558578987150419,0.040293040293040296,0.0,0.0,0.1399252360042733,0.33671756039258655,0.19679232438831323
typescript-eslint,2019-08-05T17:00:01.575Z,5,7,7,4,6,7,4,12,10,9,6,6,7,7,8,11,8,6.5,7.75,2.5634797778466227,1.6690459207925603,1.25,0.19230769230769232,0.16770186335403728,0.17582417582417587,0.0,0.0,0.9529416509560497,1.0505883981031678,0.09764674714711818
npkill,2019-08-28T20:24:55.399Z,0,0,0,0,0,0,2,2,6,2,2,1,2,3,0,2,2,0.5,1.75,0.9258200997725514,0.8864052604279183,1.25,2.5,0.5714285714285715,0.004329004329004329,0.0,0.0,-0.6080498657513609,-0.3200436103011483,0.2880062554502126
intelligo,2019-04-17T01:54:28.551Z,0,1,0,1,1,1,1,0,1,1,1,1,1,4,2,3,2,0.625,1.875,0.5175491695067657,1.1259916264596033,1.25,2.0,0.028571428571428577,0.35479543930248164,0.0,0.0,-0.5755292091532899,-0.29148877679272506,0.2840404323605648
deskreen,2021-01-19T08:22:26.873Z,0,0,0,1,1,0,1,1,7,8,3,0,1,2,0,0,0,0.5,1.75,0.5345224838248488,2.7645717829090897,1.25,2.5,0.42857142857142866,0.545171339563863,0.0,0.0,-0.6080498657513609,-0.3200436103011483,0.2880062554502126
poweradmin,2022-01-27T02:34:13.532Z,0,0,0,0,0,0,1,1,2,1,2,2,0,2,0,2,3,0.25,1.5,0.4629100498862757,1.0690449676496976,1.25,5.0,0.5714285714285715,0.07440476190476189,0.0,0.0,-0.673091178947503,-0.3771532773179948,0.2959379016295082
korge,2020-01-23T06:23:55.301Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0.0,1.25,0.0,1.8322507626258084,1.25,inf,0.0,0.7386018237082068,0.0,0.0,-0.7381324921436451,-0.4342629443348413,0.30386954780880376
tastyigniter,2020-03-18T22:19:54.568Z,1,1,1,1,1,1,1,1,2,2,3,2,1,3,2,2,2,1.0,2.125,0.0,0.6408699444616557,1.125,1.125,0.0,0.01863354037267081,0.0,0.0,-0.47796723935907665,-0.23437910977587853,0.24358812958319812
material-table,2019-12-06T02:02:24.377Z,3,7,9,4,9,7,10,8,1,4,5,4,5,10,13,13,12,7.125,8.25,2.4748737341529163,4.131758532565591,1.125,0.15789473684210525,0.3333333333333334,0.8160988244670256,0.0,0.0,1.1155449339464047,1.1648077321368608,0.04926279819045609
endpoints4s,2021-07-19T16:44:44.847Z,4,2,3,4,2,2,2,3,3,7,2,7,6,2,3,2,2,2.75,3.875,0.8864052604279183,2.3566016694748027,1.125,0.4090909090909091,0.15584415584415587,0.39825447864033087,0.0,0.0,-0.022678046986081946,0.16538855934204702,0.18806660632812897
tastyigniter,2020-03-18T22:19:54.568Z,1,1,1,1,1,1,1,1,2,2,3,2,1,3,2,2,2,1.0,2.125,0.0,0.6408699444616557,1.125,1.125,0.0,0.01863354037267081,0.0,0.0,-0.47796723935907665,-0.23437910977587853,0.24358812958319812
eslint,2019-02-07T00:19:05.154Z,7,7,5,5,5,7,8,7,9,8,6,8,8,7,6,7,10,6.375,7.5,1.1877349391654206,1.3093073414159542,1.125,0.17647058823529413,0.07293550331525019,0.07142857142857144,0.0,0.0,0.9204209943579785,0.9934787310863212,0.0730577367283427
pest,2022-10-10T15:58:05.795Z,0,0,1,0,1,7,2,1,3,3,1,3,2,1,5,2,4,1.5,2.625,2.3299294900428698,1.4078859531733587,1.125,0.75,0.2030075187969925,0.12398112398112401,0.0,0.0,-0.34788461296679246,-0.12015977574218552,0.22772483722460696
cantera,2022-04-05T18:47:04.498Z,7,5,4,6,5,7,7,6,9,8,11,10,5,7,8,3,4,5.875,7.0,1.1259916264596033,2.8284271247461903,1.125,0.19148936170212766,0.08115358819584173,0.5510204081632651,0.0,0.0,0.7903383679656943,0.8792593970526283,0.088921029086934
cantera,2022-04-05T18:47:04.498Z,7,5,4,6,5,7,7,6,9,8,11,10,5,7,8,3,4,5.875,7.0,1.1259916264596033,2.8284271247461903,1.125,0.19148936170212766,0.08115358819584173,0.5510204081632651,0.0,0.0,0.7903383679656943,0.8792593970526283,0.088921029086934
create-react-app,2019-08-12T09:36:37.398Z,4,5,6,7,8,7,4,4,7,7,9,5,7,6,7,6,7,5.625,6.75,1.5979898086569353,1.1649647450214349,1.125,0.2,0.000333000333000333,0.06265664160401004,0.0,0.0,0.7252970547695522,0.8221497300357818,0.09685267526622965
assemblyscript,2018-09-29T21:22:25.797Z,1,2,4,4,3,2,3,0,4,5,3,5,6,4,3,1,1,2.375,3.5,1.4078859531733587,1.8516401995451028,1.125,0.47368421052631576,0.03474903474903474,0.5248015873015874,0.0,0.0,-0.1202400167802951,0.07972405881677726,0.19996407559707235
libplacebo,2021-01-05T21:09:36.285Z,2,3,2,0,1,1,3,1,3,1,1,3,4,2,4,4,3,1.625,2.75,1.0606601717798212,1.2817398889233114,1.125,0.6923076923076923,0.061224489795918366,0.46583850931677034,0.0,0.0,-0.3153639563687214,-0.09160494223376225,0.22375901413495913
gwdevhub_collective,2023-12-15T06:44:35.169Z,1,1,2,3,2,3,4,3,4,3,1,3,4,5,4,4,4,2.375,3.5,1.0606601717798212,1.1952286093343936,1.125,0.47368421052631576,0.726379440665155,0.4023809523809525,0.0,0.0,-0.1202400167802951,0.07972405881677726,0.19996407559707235
jscpd,2018-12-17T04:29:34.793Z,1,0,2,0,0,0,0,2,2,2,1,1,3,2,2,1,2,0.625,1.75,0.9161253813129042,0.7071067811865476,1.125,1.8,0.0010131712259371837,0.006802721088435374,0.0,0.0,-0.5755292091532899,-0.3200436103011483,0.25548559885214156
podsframework,2021-07-22T06:16:10.631Z,2,2,2,3,3,4,4,4,4,3,6,7,3,3,4,4,3,3.0,4.125,0.9258200997725514,1.5526475085202969,1.125,0.375,0.8928571428571432,0.127336860670194,0.0,0.0,0.04236326621006016,0.22249822635889352,0.18013496014883335
react-three-fiber,2019-09-12T00:58:24.973Z,0,1,3,2,3,7,3,2,5,5,2,5,4,2,4,2,6,2.625,3.75,2.0658792662827956,1.5811388300841898,1.125,0.42857142857142855,0.27276349870492145,0.001360544217687075,0.0,0.0,-0.055198703584153,0.13683372583362377,0.19203242941777676
podsframework,2021-07-22T06:16:10.631Z,2,2,2,3,3,4,4,4,4,3,6,7,3,3,4,4,3,3.0,4.125,0.9258200997725514,1.5526475085202969,1.125,0.375,0.8928571428571432,0.127336860670194,0.0,0.0,0.04236326621006016,0.22249822635889352,0.18013496014883335
libplacebo,2021-01-05T21:09:36.285Z,2,3,2,0,1,1,3,1,3,1,1,3,4,2,4,4,3,1.625,2.75,1.0606601717798212,1.2817398889233114,1.125,0.6923076923076923,0.061224489795918366,0.46583850931677034,0.0,0.0,-0.3153639563687214,-0.09160494223376225,0.22375901413495913
typia,2022-10-24T10:42:32.894Z,0,0,2,1,1,14,2,2,16,9,3,3,3,3,4,2,4,2.75,3.875,4.621378891320518,2.1671244937540095,1.125,0.4090909090909091,0.1433349259436216,0.24787253304363568,0.0,0.0,-0.022678046986081946,0.16538855934204702,0.18806660632812897
jaeles-project,2019-12-01T17:37:53.784Z,0,0,0,0,0,0,0,1,4,1,1,1,1,1,3,1,1,0.125,1.25,0.3535533905932738,0.7071067811865476,1.125,9.0,0.3333333333333334,0.061224489795918366,0.0,0.0,-0.705611835545574,-0.4342629443348413,0.27134889121073275
androidlocalizeplugin,2022-09-30T10:18:17.992Z,1,1,0,0,1,1,1,2,3,4,4,1,1,1,3,1,1,0.875,2.0,0.6408699444616557,1.4142135623730951,1.125,1.2857142857142858,0.25051759834368537,0.3826530612244898,0.0,0.0,-0.5104878959571477,-0.26293394328430175,0.24755395267284597
semantic-release,2021-05-06T15:34:23.381Z,2,3,2,0,6,12,7,3,10,7,5,5,6,8,8,2,3,4.375,5.5,3.814914340921881,2.2038926600773587,1.125,0.2571428571428571,0.23190184049079757,0.17927170868347345,0.0,0.0,0.40009048878884174,0.5366013949515493,0.1365109061627076
material-table,2019-12-06T02:02:24.377Z,3,7,9,4,9,7,10,8,1,4,5,4,5,10,13,13,12,7.125,8.25,2.4748737341529163,4.131758532565591,1.125,0.15789473684210525,0.3333333333333334,0.8160988244670256,0.0,0.0,1.1155449339464047,1.1648077321368608,0.04926279819045609
jscpd,2018-12-17T04:29:34.793Z,1,0,2,0,0,0,0,2,2,2,1,1,3,2,2,1,2,0.625,1.75,0.9161253813129042,0.7071067811865476,1.125,1.8,0.0010131712259371837,0.006802721088435374,0.0,0.0,-0.5755292091532899,-0.3200436103011483,0.25548559885214156
octobox,2017-01-16T11:26:19.156Z,0,0,0,0,0,0,0,25,10,3,1,6,4,3,3,7,7,3.125,4.25,8.838834764831844,2.187627547301936,1.125,0.36,0.3333333333333334,0.4093816631130065,0.0,0.0,0.0748839228081312,0.2510530598673168,0.17616913705918558
jaeles-project,2019-12-01T17:37:53.784Z,0,0,0,0,0,0,0,1,4,1,1,1,1,1,3,1,1,0.125,1.25,0.3535533905932738,0.7071067811865476,1.125,9.0,0.3333333333333334,0.061224489795918366,0.0,0.0,-0.705611835545574,-0.4342629443348413,0.27134889121073275
restsharp,2021-12-13T19:29:09.775Z,0,3,0,3,0,0,2,0,3,2,2,3,3,1,2,3,1,1.0,2.125,1.4142135623730951,0.8345229603962802,1.125,1.125,0.027210884353741496,0.05982905982905986,0.0,0.0,-0.47796723935907665,-0.23437910977587853,0.24358812958319812
kairos-research-lab,2022-11-11T21:20:15.887Z,0,0,0,0,0,1,3,2,4,3,3,2,1,1,3,1,1,0.75,1.875,1.1649647450214349,0.9910312089651149,1.125,1.5,0.6416040100250628,0.3818181818181819,0.0,0.0,-0.5430085525552187,-0.29148877679272506,0.2515197757624937
web-scrobbler,2022-04-01T23:14:22.198Z,0,4,7,5,4,5,4,4,5,3,4,6,4,6,7,6,6,4.125,5.25,1.9594095320493146,1.3887301496588271,1.125,0.2727272727272727,0.09767441860465118,0.5714285714285713,0.0,0.0,0.33504917559269964,0.4794917279347028,0.14444255234200315
hypha,2021-02-03T15:41:32.581Z,5,5,5,3,4,4,2,4,3,4,3,6,5,5,7,6,5,4.0,5.125,1.0690449676496976,1.2464234547582247,1.125,0.28125,0.42857142857142866,0.3420908593322387,0.0,0.0,0.30252851899462857,0.45093689442627954,0.14840837543165097
androidlocalizeplugin,2022-09-30T10:18:17.992Z,1,1,0,0,1,1,1,2,3,4,4,1,1,1,3,1,1,0.875,2.0,0.6408699444616557,1.4142135623730951,1.125,1.2857142857142858,0.25051759834368537,0.3826530612244898,0.0,0.0,-0.5104878959571477,-0.26293394328430175,0.24755395267284597
heroui,2022-02-18T11:57:02.937Z,1,1,1,2,3,1,1,5,6,3,3,4,4,6,2,1,1,1.875,3.0,1.4577379737113252,1.6903085094570331,1.125,0.6,0.3365346138455382,0.23333333333333336,0.0,0.0,-0.2503226431725793,-0.034495275216915755,0.21582736795566354
renative,2019-08-23T18:16:07.632Z,1,2,3,3,3,6,3,5,4,5,5,6,2,3,5,4,5,3.25,4.375,1.5811388300841898,1.3024701806293193,1.125,0.34615384615384615,0.6000000000000001,0.024561403508771933,0.0,0.0,0.10740457940620227,0.27960789337574005,0.17220331396953778
single-spa,2020-01-30T21:33:37.866Z,3,3,1,0,2,0,3,0,1,2,6,5,3,2,3,0,0,1.5,2.625,1.4142135623730951,2.1339098923270936,1.125,0.75,0.20578231292517005,0.4857142857142859,0.0,0.0,-0.34788461296679246,-0.12015977574218552,0.22772483722460696
renative,2019-08-23T18:16:07.632Z,1,2,3,3,3,6,3,5,4,5,5,6,2,3,5,4,5,3.25,4.375,1.5811388300841898,1.3024701806293193,1.125,0.34615384615384615,0.6000000000000001,0.024561403508771933,0.0,0.0,0.10740457940620227,0.27960789337574005,0.17220331396953778
falcon,2018-10-06T16:14:40.026Z,0,0,3,7,1,3,4,0,2,1,6,4,6,3,1,6,0,2.25,3.375,2.4928469095164494,2.5035688811888406,1.125,0.5,0.026819923371647524,0.0489757156423823,0.0,0.0,-0.15276067337836616,0.051169225308354,0.20392989868672015
statoscope,2021-03-10T23:25:18.271Z,0,0,0,1,1,2,1,2,3,1,2,2,1,1,4,3,1,0.875,1.875,0.8345229603962802,1.1259916264596033,1.0,1.1428571428571428,0.7631257631257632,0.08115358819584173,0.0,0.0,-0.5104878959571477,-0.29148877679272506,0.21899911916442266
platypus,2021-05-03T05:09:58.730Z,0,1,0,0,1,1,1,1,2,2,2,2,2,1,0,1,3,0.625,1.625,0.5175491695067657,0.9161253813129042,1.0,1.6,0.38412698412698415,0.025329280648429587,0.0,0.0,-0.5755292091532899,-0.34859844380957156,0.2269307653437183
greenshot,2019-09-18T00:33:48.616Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0.0,1.0,0.0,1.3093073414159542,1.0,inf,0.0,0.7936507936507936,0.0,0.0,-0.7381324921436451,-0.4913726113516878,0.24675988079195726
react-ace,2017-05-26T19:00:58.820Z,3,3,2,0,2,1,1,2,3,2,2,4,2,5,4,2,1,1.75,2.75,1.0350983390135313,1.3887301496588271,1.0,0.5714285714285714,0.2571428571428572,0.007054673721340389,0.0,0.0,-0.28284329977065037,-0.09160494223376225,0.19123835753688812
platypus,2021-05-03T05:09:58.730Z,0,1,0,0,1,1,1,1,2,2,2,2,2,1,0,1,3,0.625,1.625,0.5175491695067657,0.9161253813129042,1.0,1.6,0.38412698412698415,0.025329280648429587,0.0,0.0,-0.5755292091532899,-0.34859844380957156,0.2269307653437183
statoscope,2021-03-10T23:25:18.271Z,0,0,0,1,1,2,1,2,3,1,2,2,1,1,4,3,1,0.875,1.875,0.8345229603962802,1.1259916264596033,1.0,1.1428571428571428,0.7631257631257632,0.08115358819584173,0.0,0.0,-0.5104878959571477,-0.29148877679272506,0.21899911916442266
arrow,2020-12-10T12:42:21.874Z,2,4,2,3,2,4,2,4,5,4,4,2,5,4,4,4,4,2.875,3.875,0.9910312089651149,0.8345229603962802,1.0,0.34782608695652173,0.07012987012987013,0.030525030525030524,0.0,0.0,0.009842609611989106,0.16538855934204702,0.15554594973005792
activeadmin,2019-02-02T17:17:19.999Z,1,0,3,3,1,2,3,2,3,2,1,2,4,3,2,5,4,1.875,2.875,1.1259916264596033,1.3562026818605375,1.0,0.5333333333333333,0.19382964453386992,0.5034674063800277,0.0,0.0,-0.2503226431725793,-0.063050108725339,0.1872725344472403
kaffy,2020-07-29T23:26:04.040Z,0,0,0,0,0,0,3,5,4,5,4,2,3,2,0,0,0,1.0,2.0,1.927248223318863,1.927248223318863,1.0,1.0,0.5723443223443225,0.88003663003663,0.0,0.0,-0.47796723935907665,-0.26293394328430175,0.2150332960747749
react-ace,2017-05-26T19:00:58.820Z,3,3,2,0,2,1,1,2,3,2,2,4,2,5,4,2,1,1.75,2.75,1.0350983390135313,1.3887301496588271,1.0,0.5714285714285714,0.2571428571428572,0.007054673721340389,0.0,0.0,-0.28284329977065037,-0.09160494223376225,0.19123835753688812
galacean,2021-07-15T06:24:33.904Z,0,1,7,7,6,9,7,6,6,9,6,9,8,4,1,9,5,5.375,6.375,3.1594529363709243,2.9246489410818914,1.0,0.18604651162790697,0.5050685748360167,0.1671140272392882,0.0,0.0,0.6602557415734102,0.7364852295105121,0.07622948793710194
pgrouting,2020-06-09T21:26:35.672Z,4,2,4,4,2,0,0,7,7,8,4,1,4,3,4,4,3,2.875,3.875,2.3566016694748027,1.9594095320493146,1.0,0.34782608695652173,0.001378043178686266,0.16146179401993357,0.0,0.0,0.009842609611989106,0.16538855934204702,0.15554594973005792
openaddresses,2020-01-04T16:05:09.586Z,3,7,4,3,5,5,5,7,6,9,7,4,7,3,5,7,5,4.875,5.875,1.5526475085202969,1.9594095320493146,1.0,0.20512820512820512,0.1865961199294533,0.18626799557032114,0.0,0.0,0.530173115181126,0.6222658954768191,0.09209278029569312
saasfly,2024-04-19T15:11:29.449Z,0,0,0,0,0,0,0,1,2,2,1,2,2,1,1,0,0,0.125,1.125,0.3535533905932738,0.8345229603962802,1.0,8.0,0.3333333333333334,0.6459096459096461,0.0,0.0,-0.705611835545574,-0.46281777784326456,0.2427940577023095
bbchallenge,2024-09-12T14:43:56.913Z,0,0,0,0,1,2,1,1,1,3,1,1,2,1,3,1,1,0.625,1.625,0.7440238091428449,0.9161253813129042,1.0,1.6,0.554531490015361,0.08206686930091188,0.0,0.0,-0.5755292091532899,-0.34859844380957156,0.2269307653437183
onedark-pro,2021-07-06T14:56:57.118Z,2,2,1,3,0,2,1,0,3,3,3,3,2,2,2,2,2,1.375,2.375,1.0606601717798212,0.5175491695067657,1.0,0.7272727272727273,0.27286470143613006,0.7142857142857144,0.0,0.0,-0.38040526956486354,-0.17726944275903203,0.2031358268058315
numpy,2021-06-14T21:16:20.425Z,16,17,16,20,20,15,18,21,21,14,18,22,23,16,19,24,15,17.875,18.875,2.2320714274285347,3.7961446607992015,1.0,0.055944055944055944,0.23365762075439497,0.02602230483271376,0.0,0.0,3.912321401380515,3.5919685803528374,-0.3203528210276776
spaceship-prompt,2022-01-15T10:46:04.415Z,2,4,4,3,1,5,0,1,3,4,3,1,4,2,1,6,7,2.5,3.5,1.7728105208558367,2.2038926600773587,1.0,0.4,0.1829004329004329,0.20238095238095244,0.0,0.0,-0.08771936018222405,0.07972405881677726,0.1674434189990013
supertinyicons,2020-10-18T13:42:45.718Z,0,3,2,2,0,2,1,1,10,4,3,0,2,0,0,8,2,1.375,2.375,1.0606601717798212,2.7222627143085005,1.0,0.7272727272727273,0.018896447467876037,0.009294320137693633,0.0,0.0,-0.38040526956486354,-0.17726944275903203,0.2031358268058315
timecat,2020-07-21T07:44:03.772Z,0,0,0,1,2,2,1,1,4,2,3,3,2,1,2,1,1,0.875,1.875,0.8345229603962802,0.8345229603962802,1.0,1.1428571428571428,0.4407814407814407,0.5384615384615385,0.0,0.0,-0.5104878959571477,-0.29148877679272506,0.21899911916442266
spaceship-prompt,2022-01-15T10:46:04.415Z,2,4,4,3,1,5,0,1,3,4,3,1,4,2,1,6,7,2.5,3.5,1.7728105208558367,2.2038926600773587,1.0,0.4,0.1829004329004329,0.20238095238095244,0.0,0.0,-0.08771936018222405,0.07972405881677726,0.1674434189990013
betterdisplay,2021-10-28T17:10:29.989Z,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,1.0,inf,0.0,0.0,0.0,0.0,-0.7381324921436451,-0.4913726113516878,0.24675988079195726
spaceship-prompt,2022-01-15T10:46:04.415Z,2,4,4,3,1,5,0,1,3,4,3,1,4,2,1,6,7,2.5,3.5,1.7728105208558367,2.2038926600773587,1.0,0.4,0.1829004329004329,0.20238095238095244,0.0,0.0,-0.08771936018222405,0.07972405881677726,0.1674434189990013
hledger,2017-01-20T19:21:45.076Z,2,1,3,2,2,3,3,4,8,2,6,3,2,4,6,3,2,2.5,3.5,0.9258200997725514,1.6903085094570331,1.0,0.4,0.5714285714285715,0.004761904761904762,0.0,0.0,-0.08771936018222405,0.07972405881677726,0.1674434189990013
html-webpack-plugin,2018-03-27T22:39:21.782Z,2,0,0,1,0,0,0,3,2,1,1,1,1,1,3,3,3,0.75,1.75,1.1649647450214349,1.0350983390135313,1.0,1.3333333333333333,0.02255639097744362,0.7142857142857144,0.0,0.0,-0.5430085525552187,-0.3200436103011483,0.22296494225407043
ng-matero,2020-02-05T02:59:24.724Z,1,2,1,2,1,1,1,1,4,2,3,3,2,1,4,1,1,1.25,2.125,0.4629100498862757,1.1259916264596033,0.875,0.7,0.14285714285714288,0.15090543259557349,0.0,0.0,-0.41292592616293455,-0.23437910977587853,0.17854681638705602
cdnjs,2019-07-08T16:09:49.102Z,4,3,4,5,2,3,3,3,2,2,4,0,8,1,2,8,9,3.375,4.25,0.9161253813129042,3.575711717366808,0.875,0.25925925925925924,0.17122593718338402,0.3075285980313914,0.0,0.0,0.1399252360042733,0.2510530598673168,0.11112782386304348
ng-matero,2020-02-05T02:59:24.724Z,1,2,1,2,1,1,1,1,4,2,3,3,2,1,4,1,1,1.25,2.125,0.4629100498862757,1.1259916264596033,0.875,0.7,0.14285714285714288,0.15090543259557349,0.0,0.0,-0.41292592616293455,-0.23437910977587853,0.17854681638705602
mapswipe,2020-06-23T16:35:24.594Z,2,1,2,0,1,1,4,2,4,4,2,3,2,2,4,2,1,1.625,2.5,1.1877349391654206,1.0690449676496976,0.875,0.5384615384615384,0.10186859553948165,0.24107142857142852,0.0,0.0,-0.3153639563687214,-0.14871460925060875,0.16664934711811263
darkreader,2018-03-13T08:01:17.039Z,2,1,1,2,1,2,2,4,2,3,3,4,2,3,1,3,3,1.875,2.75,0.9910312089651149,0.8864052604279183,0.875,0.4666666666666667,0.3818181818181819,0.06926406926406926,0.0,0.0,-0.2503226431725793,-0.09160494223376225,0.15871770093881704
openhv,2023-04-08T16:08:58.534Z,1,2,2,3,4,2,1,2,3,2,2,2,3,4,5,2,4,2.125,3.0,0.9910312089651149,1.1952286093343936,0.875,0.4117647058823529,0.007792207792207791,0.3428571428571429,0.0,0.0,-0.1852813299764372,-0.034495275216915755,0.15078605475952145
appium,2024-05-01T06:56:54.106Z,2,4,6,5,5,6,4,6,6,6,7,6,6,5,5,5,5,4.75,5.625,1.3887301496588271,0.7440238091428449,0.875,0.18421052631578946,0.34567901234567916,0.6774193548387099,0.0,0.0,0.4976524585830549,0.5651562284599726,0.0675037698769177
phpstan-drupal,2021-03-04T02:05:31.169Z,1,2,0,2,0,1,1,1,1,1,1,1,1,2,1,3,5,1.0,1.875,0.7559289460184544,1.4577379737113252,0.875,0.875,0.02380952380952382,0.6086434573829532,0.0,0.0,-0.47796723935907665,-0.29148877679272506,0.1864784625663516
wechaty,2019-05-03T09:31:19.226Z,3,4,2,3,3,2,3,4,2,3,6,4,5,3,2,4,4,3.0,3.875,0.7559289460184544,1.2464234547582247,0.875,0.2916666666666667,0.005952380952380955,0.06622879036672143,0.0,0.0,0.04236326621006016,0.16538855934204702,0.12302529313198686
opencollective-oss,2017-08-05T18:48:10.517Z,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,0.0,0.875,0.0,0.8345229603962802,0.875,inf,0.0,0.2747252747252748,0.0,0.0,-0.7381324921436451,-0.519927444860111,0.21820504728353407
warriorjs,2018-05-08T19:29:36.330Z,0,0,0,0,0,0,0,1,10,1,2,1,2,1,0,1,0,0.125,1.0,0.3535533905932738,0.7559289460184544,0.875,7.0,0.3333333333333334,0.3809523809523811,0.0,0.0,-0.705611835545574,-0.4913726113516878,0.21423922419388625
alfio,2019-08-25T15:29:57.540Z,2,3,4,3,3,3,4,4,4,4,5,5,2,2,3,6,6,3.25,4.125,0.7071067811865476,1.6420805617960925,0.875,0.2692307692307692,0.43537414965986393,0.053295490381583106,0.0,0.0,0.10740457940620227,0.22249822635889352,0.11509364695269125
liquidjs,2020-02-26T15:51:42.909Z,2,3,5,2,3,3,4,3,4,7,4,3,5,3,3,3,4,3.125,4.0,0.9910312089651149,1.4142135623730951,0.875,0.28,0.04242424242424243,0.3333333333333334,0.0,0.0,0.0748839228081312,0.19394339285047027,0.11905947004233906
react-pdf,2017-06-06T17:11:19.481Z,1,0,1,1,0,1,2,3,3,2,1,1,2,1,1,4,4,1.125,2.0,0.9910312089651149,1.3093073414159542,0.875,0.7777777777777778,0.45800865800865803,0.3888888888888891,0.0,0.0,-0.4454465827610056,-0.26293394328430175,0.18251263947670388
kmon,2020-04-01T17:22:30.543Z,0,0,0,1,1,1,1,2,3,3,2,3,1,1,1,0,2,0.75,1.625,0.7071067811865476,1.0606601717798212,0.875,1.1666666666666667,0.8231292517006802,0.3998488284202571,0.0,0.0,-0.5430085525552187,-0.34859844380957156,0.19441010874564718
ancientbeast,2019-12-06T21:57:36.039Z,2,2,0,1,1,4,4,2,3,1,1,4,3,1,5,3,5,2.0,2.875,1.4142135623730951,1.7268882005337973,0.875,0.4375,0.20578231292517005,0.433704020530368,0.0,0.0,-0.21780198657450825,-0.063050108725339,0.15475187784916924
webonyx-graphql-php,2019-04-03T19:41:22.440Z,3,3,5,5,5,3,5,4,2,5,4,5,6,5,5,6,4,4.125,5.0,0.9910312089651149,0.7559289460184544,0.875,0.21212121212121213,0.10476190476190475,0.005952380952380955,0.0,0.0,0.33504917559269964,0.4223820609178563,0.08733288532515665
xrdp-project,2023-12-21T16:47:23.372Z,5,4,3,1,1,5,2,1,4,3,4,4,5,5,2,3,3,2.75,3.625,1.752549163769328,1.0606601717798212,0.875,0.3181818181818182,0.283499446290144,0.09145880574452006,0.0,0.0,-0.022678046986081946,0.10827889232520051,0.13095693931128244
kumbiaphp,2020-01-15T15:45:33.981Z,1,1,1,0,0,0,0,0,2,2,0,1,2,2,1,1,1,0.375,1.25,0.5175491695067657,0.7071067811865476,0.875,2.3333333333333335,0.7142857142857144,0.006802721088435374,0.0,0.0,-0.6405705223494319,-0.4342629443348413,0.2063075780145906
grapesjs,2017-10-03T04:04:28.077Z,1,1,3,1,2,4,4,5,5,7,3,3,2,4,7,1,1,2.625,3.5,1.5979898086569353,2.390457218668787,0.875,0.3333333333333333,0.7355977355977356,0.21488095238095237,0.0,0.0,-0.055198703584153,0.07972405881677726,0.13492276240093026
nexrender,2019-12-09T08:31:37.067Z,3,2,2,5,3,3,3,2,4,2,2,2,4,8,2,7,3,2.875,3.75,0.9910312089651149,2.434865792722759,0.875,0.30434782608695654,0.0008658008658008659,0.18588640275387258,0.0,0.0,0.009842609611989106,0.13683372583362377,0.12699111622163467
