project_name,first_donation_date,-8月,-7月,-6月,-5月,-4月,-3月,-2月,-1月,0月,+1月,+2月,+3月,+4月,+5月,+6月,+7月,+8月
tabby,2022-02-15T09:04:44Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AndroidWiFiADB,2022-09-13T23:08:18Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kicanvas,2020-04-30T03:57:36Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
epic,2025-03-01T10:14:09Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vue-mdc,2019-06-18T23:50:30Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayard,2025-07-25T14:39:11Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
revanced-patches,2023-04-12T21:35:21Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nocodb,2020-12-19T17:49:59Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nuxt,2021-01-05T20:21:32Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kokoro-web,2023-03-14T06:48:51Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phanpy,2019-10-26T12:20:20Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ImageGlass,2023-01-05T17:14:24Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swashbuckle.WebApi,2024-02-08T13:05:25Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
molten,2020-12-20T07:37:46Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
legit,2025-09-16T08:42:10Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
npm-run-all,2020-05-09T01:21:30Z,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ai-no-jimaku-gumi,2023-08-10T11:01:36Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
semantic-router,2024-07-20T15:44:32Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gitea,2022-01-26T13:31:17Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scikit-learn-ts,2021-02-18T03:39:45Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
supabase,2020-12-04T17:50:46Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EffectiveAndroidUI,2022-09-13T23:08:18Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iscroll,2024-03-31T18:32:55Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ratzilla,2022-12-29T10:49:16Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
homemade-gpt-js,2021-03-10T00:11:10Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curl,2021-02-16T01:53:18Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScpToolkit,2024-01-21T22:07:56Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QGIS,2021-12-26T14:32:14Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mapscii,2025-07-18T14:46:22Z,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cloudtunes,2020-07-01T12:36:14Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
directus,2019-11-15T15:10:28Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dockge,2021-11-20T09:32:26Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chromeless,2023-09-19T21:28:05Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kami,2024-02-22T19:18:39Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
viddy,2019-10-07T04:13:20Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fontello,2024-12-07T04:41:38Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cpython,2020-10-21T23:18:34Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kdenlive,2022-01-04T12:51:52Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
awesome-cursorrules,2022-10-04T15:36:53Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pogo,2024-07-14T01:00:56Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,2025-10-28T14:09:20Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vllm,2024-07-20T15:44:32Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
react-native-fast-tflite,2021-03-23T06:59:08Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruffle,2020-11-22T01:39:36Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
openssl,2020-12-19T10:09:03Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
community-legacy,2025-03-20T19:22:59Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gremlins.js,2025-04-08T09:35:54Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frigate,2019-12-11T16:56:35Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sweetalert,2024-03-20T04:33:38Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stalwart,2022-09-28T08:58:20Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dns-blocklists,2024-06-16T14:23:42Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NorthwindTraders,2024-05-10T08:39:12Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
react-native-audio-api,2023-06-30T11:24:08Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
find,2020-10-13T16:35:57Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jocko,2022-12-06T20:46:43Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FanControl.Releases,2023-04-16T15:14:28Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agentic,2021-02-18T03:39:45Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
react-scan,2021-08-18T04:17:37Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duf,2019-10-05T17:36:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
awesome-newsletters,2023-01-24T19:39:02Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BiliOB,2022-06-30T17:17:50Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zig,2020-07-03T02:32:16Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zigbee2mqtt,2020-01-30T10:44:18Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ladda,2020-03-29T19:33:41Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
web-udp-public,2024-02-17T10:42:01Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FreeCAD,2022-07-19T16:02:29Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SoftMaskForUGUI,2021-10-31T15:55:51Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
web-chaos-graph,2025-10-20T08:35:12Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spidr,2021-03-24T10:24:04Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
air,2024-02-10T07:05:56Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jquery.transit,2025-10-08T13:37:32Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ConvertX,2021-12-22T19:36:26Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
node-v0.x-archive,2025-01-15T22:24:31Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lorca,2025-10-12T19:50:53Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
haskanoid,2022-08-25T12:55:17Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pg_graphql,2020-12-04T17:50:46Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP32-Cheap-Yellow-Display,2019-10-30T09:43:38Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tiktok-downloader,2025-06-28T16:50:34Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
binsider,2022-12-29T10:49:16Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
domloggerpp,2025-09-04T12:22:51Z,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SharpLab,2021-05-24T06:51:09Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whatsmeow,2020-05-22T18:28:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sapper,2025-03-20T19:22:59Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matcha,2021-05-24T21:35:26Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ParticleEffectForUGUI,2021-10-31T15:55:51Z,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
rustpad,2023-12-07T14:21:32Z,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,7,0
colima,2023-12-22T20:39:08Z,3,2,4,1,11,6,6,28,11,1,4,3,5,4,5,15,16
mathjs,2020-09-19T23:06:50Z,13,12,18,30,21,11,12,15,15,16,15,16,10,11,26,14,23
syncthing-android,2020-12-13T20:38:37Z,5,8,4,4,4,5,13,8,1,6,9,4,12,7,3,8,3
vitest,2024-01-06T07:32:39Z,73,95,45,69,54,100,104,103,110,115,44,67,59,111,108,88,60
psutil,2021-05-14T11:26:12Z,7,11,9,8,3,4,3,1,4,4,1,5,2,6,8,7,15
floating-ui,2024-08-19T19:59:24Z,15,42,7,5,19,22,20,13,16,10,19,14,23,16,9,11,27
compiler-explorer,2024-12-07T13:51:14Z,70,79,78,35,47,69,80,77,44,69,76,34,70,70,94,78,50
tox,2024-08-19T19:50:29Z,6,19,10,13,11,7,6,6,10,15,22,10,9,4,8,9,5
feroxbuster,2022-05-06T12:17:52Z,11,42,17,12,35,17,15,22,21,13,16,20,23,20,23,24,19
react-native-svg,2023-06-30T11:24:08Z,5,15,12,11,4,13,8,5,5,15,7,8,14,6,8,4,10
testcontainers-java,2020-06-30T14:16:47Z,59,67,70,71,53,74,111,140,96,70,88,81,95,83,76,63,70
webtorrent,2021-07-28T15:43:47Z,8,5,2,7,6,19,22,16,21,17,7,7,6,3,10,10,18
aws-lambda-fastify,2024-04-24T04:20:36Z,0,5,6,3,2,6,4,3,6,5,4,4,2,8,0,3,4
vue-i18n,2019-06-18T23:59:12Z,11,8,8,5,2,13,9,6,26,30,18,6,5,3,5,6,4
fluentassertions,2021-10-29T15:15:23Z,6,5,11,43,12,7,26,8,13,9,4,21,19,28,31,11,2
deno-puppeteer,2021-04-20T13:58:01Z,0,0,0,0,5,4,1,0,3,2,0,0,2,2,0,0,1
pandoc,2019-11-25T16:32:32Z,16,13,16,20,13,14,12,18,19,9,10,20,18,10,22,21,22
ImageSharp,2020-10-17T08:14:46Z,20,17,24,7,15,12,14,5,20,16,18,13,19,6,9,13,19
moveable,2022-11-10T16:46:59Z,1,0,1,1,1,0,0,1,0,2,0,0,3,0,0,4,0
nodemon,2019-11-21T20:59:34Z,1,4,1,2,1,0,2,4,3,2,5,3,3,4,0,1,0
pi-hole,2021-04-01T23:31:56Z,26,15,21,25,24,18,3,10,22,9,7,26,28,20,31,8,17
EarTrumpet,2023-01-01T01:58:45Z,4,6,0,1,1,3,3,1,6,5,1,3,1,0,2,6,2
numpy-100,2021-11-21T20:00:52Z,2,2,1,2,4,1,0,0,1,1,1,1,4,3,1,1,0
mox,2024-11-18T12:26:14Z,1,3,1,1,0,0,0,3,3,0,0,2,1,2,1,1,1
tcell,2020-05-28T10:24:20Z,2,1,4,2,6,1,3,3,2,3,0,11,6,7,0,4,3
pyenv,2022-05-06T09:08:11Z,18,25,11,10,11,6,13,8,12,6,11,8,15,15,14,23,14
ant-design-mobile,2025-03-19T10:04:19Z,17,22,3,10,8,5,3,5,9,5,7,14,14,8,6,28,1
rembg,2023-08-01T10:28:52Z,4,0,0,5,5,5,7,1,0,1,3,2,2,3,3,5,1
gensim,2021-04-06T14:21:29Z,7,19,13,7,1,7,4,17,16,14,10,6,9,5,10,4,8
free-for-life,2024-06-21T08:18:17Z,2,6,1,7,2,1,4,1,3,6,5,17,5,3,0,0,2
icons,2022-10-29T17:21:28Z,12,15,8,18,6,14,8,8,11,19,6,7,7,52,21,6,6
jszip,2024-08-19T19:51:03Z,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0
vim-plug,2022-07-31T03:34:05Z,1,0,1,1,0,1,1,0,0,1,2,1,0,1,1,0,0
meinheld-gunicorn-flask-docker,2020-05-19T20:05:07Z,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,2,0
syncpack,2023-09-26T11:33:43Z,1,2,0,1,1,1,2,0,0,0,2,2,1,1,1,0,2
jose,2020-09-23T16:27:09Z,1,1,0,2,0,0,1,1,2,0,2,1,0,0,1,1,2
purescript-flame,2025-05-14T16:15:09Z,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0
game-developer-roadmap,2022-07-30T08:56:27Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
syn,2019-11-15T20:49:51Z,7,8,2,6,3,6,1,6,4,6,7,3,1,1,42,9,2
k9s,2020-01-09T10:49:41Z,4,6,4,3,8,29,9,7,8,15,8,7,10,6,4,5,8
Rocket,2023-06-16T19:20:30Z,7,7,1,7,6,2,2,5,5,3,6,3,2,8,5,7,3
PyOxidizer,2021-07-27T00:40:44Z,8,5,2,1,3,4,0,1,1,2,2,6,1,1,3,4,2
loki,2019-12-15T17:49:46Z,2,2,8,5,4,3,2,2,5,1,5,7,4,2,7,6,1
fkill-cli,2019-05-23T14:30:31Z,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0
vigil,2022-07-09T05:58:01Z,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,1,0
sqlalchemy,2021-01-27T11:06:36Z,12,9,11,18,11,10,11,9,8,7,11,21,9,14,12,7,25
Graphite,2024-03-27T18:55:43Z,20,40,14,14,22,35,34,26,51,9,20,20,38,35,42,35,28
cli,2023-06-22T15:03:48Z,15,18,16,15,12,19,13,9,19,19,14,13,16,19,13,15,16
LibAFL,2023-03-07T05:16:51Z,23,33,45,55,37,47,50,62,59,28,48,22,43,93,66,46,53
Flowise,2024-03-30T23:52:27Z,76,65,34,65,62,55,66,58,74,64,80,79,59,64,63,53,53
tview,2021-05-28T08:57:20Z,6,2,4,1,2,4,4,2,4,4,3,1,4,3,3,4,4
faer-rs,2024-02-18T08:49:31Z,1,2,0,11,11,4,2,0,9,4,3,3,1,3,2,2,1
probe-rs,2020-11-21T11:45:32Z,42,27,16,23,45,9,23,19,43,40,17,13,25,8,54,41,38
tree-sitter,2025-02-24T10:33:43Z,19,27,31,96,108,74,52,86,48,48,70,34,46,77,74,103,37
stash,2023-07-25T13:52:11Z,59,27,24,48,68,34,31,32,43,49,44,46,27,34,47,63,33
Crow,2024-08-03T22:21:52Z,3,10,9,8,7,8,8,6,10,12,14,13,4,13,9,3,4
cmdk,2024-04-30T16:50:27Z,4,2,0,1,0,7,1,10,2,3,2,1,2,2,3,2,1
slides,2022-10-29T16:52:10Z,4,4,2,3,9,3,0,6,3,4,2,1,4,6,4,5,3
fast-xml-parser,2024-08-19T19:59:24Z,1,1,1,2,1,1,3,0,2,0,0,2,2,0,8,4,2
GHunt,2021-01-28T12:44:36Z,0,0,0,0,0,38,3,2,0,1,2,0,1,1,1,2,1
YoutubeExplode,2022-07-03T05:39:08Z,2,3,1,1,0,0,0,0,0,1,1,4,0,1,1,0,0
starlette,2022-04-29T22:38:52Z,13,8,16,16,32,64,48,14,21,31,40,28,19,19,28,15,17
sequelize,2023-06-22T15:03:48Z,82,97,82,77,40,108,64,58,92,76,78,101,96,88,60,82,76
ludusavi,2024-01-14T04:06:54Z,0,2,1,0,0,0,0,1,1,0,0,3,0,1,0,2,0
twin.macro,2020-11-29T03:57:50Z,3,6,8,0,8,8,6,13,20,9,6,7,3,13,2,3,7
StabilityMatrix,2024-09-27T17:15:53Z,6,10,5,12,2,5,3,7,2,6,4,10,14,6,8,2,6
axios-cache-interceptor,2023-11-01T23:29:25Z,3,1,9,32,30,29,13,18,22,13,21,11,13,13,16,11,7
wagmi,2022-08-10T16:42:59Z,11,55,37,29,46,56,50,59,19,31,49,51,60,60,43,39,26
echo,2022-07-19T18:39:29Z,9,8,9,5,14,6,11,4,7,8,10,13,14,8,5,9,6
Inquirer.js,2022-05-07T19:19:38Z,7,2,5,1,1,2,2,6,4,2,11,3,7,5,0,2,4
pipx,2022-06-30T03:40:15Z,6,5,2,8,11,3,0,3,13,7,2,2,8,5,2,4,5
mkdocs-material,2020-05-18T06:37:31Z,29,28,27,45,19,20,39,59,38,30,33,33,30,43,34,38,43
tiptap,2020-09-09T06:15:53Z,6,6,2,4,3,3,5,5,3,4,7,2,0,2,4,24,40
plotly.py,2023-03-06T00:04:05Z,13,13,6,14,9,6,21,10,14,11,13,16,15,10,9,15,10
genact,2021-06-15T17:04:33Z,10,6,11,17,3,14,7,8,4,6,14,11,6,7,11,17,11
fx,2020-10-26T09:12:19Z,0,0,1,0,0,0,1,1,2,2,0,0,1,2,0,0,0
hugo-PaperMod,2023-06-06T00:53:10Z,2,6,9,11,11,9,8,8,9,10,14,3,5,6,11,11,15
You-Dont-Know-JS,2019-10-21T19:11:30Z,3,13,7,8,3,3,4,3,10,6,9,19,8,16,3,5,0
gomplate,2022-05-26T16:05:33Z,13,14,12,16,15,27,29,16,26,26,12,24,15,27,17,20,19
react-native-vector-icons,2019-12-15T17:49:46Z,6,3,8,5,3,2,3,4,0,4,8,12,2,3,2,7,5
mun,2022-09-02T19:18:39Z,2,7,0,1,33,9,5,17,7,18,11,14,9,3,1,1,5
razzle,2021-06-15T17:01:12Z,10,6,1,7,7,2,4,11,2,3,9,2,12,3,7,9,8
ts-toolbelt,2024-11-08T23:42:18Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hostyoself,2020-10-13T16:35:57Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wahh_extras,2023-04-26T14:09:58Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
httpstat,2022-09-29T06:26:32Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
buster,2021-12-05T17:57:22Z,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
shader-web-background,2025-04-21T17:47:59Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
procs,2019-11-17T14:51:38Z,3,1,0,0,0,0,0,2,0,1,0,1,3,0,2,0,0
gau,2021-02-23T09:13:56Z,0,0,0,0,2,1,0,0,2,0,0,1,1,0,2,0,0
LightBulb,2022-07-03T05:39:08Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Detect-It-Easy,2020-04-28T23:59:21Z,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
tty,2024-11-06T06:57:33Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
stats.js,2020-12-28T04:52:02Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mathfs,2021-12-26T02:46:21Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
krita,2022-01-04T12:51:52Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
gron,2019-10-28T02:44:54Z,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
clack,2022-03-14T05:53:07Z,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
free-programming-books,2020-02-01T19:02:05Z,19,22,22,11,54,15,27,37,14,12,19,23,13,9,17,19,1190
calibre,2021-09-05T19:14:00Z,23,21,30,35,10,24,9,4,10,28,18,23,23,18,7,18,24
plotly.js,2023-03-06T00:04:05Z,12,5,10,8,8,10,17,13,11,11,14,16,14,8,8,9,14
django,2020-02-14T02:12:16Z,96,87,117,118,144,157,103,134,109,137,180,167,129,130,109,97,152
NSwag,2020-03-21T23:49:26Z,15,11,4,9,9,6,16,7,12,14,5,8,7,14,16,9,15
hfs,2023-08-30T07:28:44Z,0,0,2,11,6,1,0,2,3,4,0,2,3,2,0,7,1
goth,2021-12-02T22:22:04Z,1,0,1,2,5,3,3,1,0,3,2,1,3,1,3,2,1
camel,2025-03-10T12:32:26Z,39,57,60,81,56,76,86,72,234,137,140,171,147,71,99,80,3
delta,2022-01-10T10:42:59Z,12,11,11,22,6,17,40,35,42,28,19,20,15,12,20,22,19
yaegi,2025-01-08T12:52:41Z,2,0,9,0,0,0,0,0,3,2,0,1,0,0,0,1,3
nb,2022-07-30T09:12:11Z,0,1,2,1,0,1,1,1,1,0,3,6,0,1,2,1,0
Next-js-Boilerplate,2023-11-22T14:29:10Z,6,11,5,2,6,16,6,11,8,21,23,7,7,9,8,3,3
zotero-pdf-translate,2023-01-04T18:31:29Z,1,1,2,0,5,4,11,9,8,2,5,3,3,1,2,5,7
nodejs.org,2025-01-15T22:24:31Z,57,64,63,45,37,78,105,68,50,56,62,86,95,93,112,52,48
vanilla-lazyload,2020-06-11T15:29:00Z,3,1,0,0,0,1,1,0,0,1,2,1,0,0,1,0,2
sonic,2022-07-09T05:58:01Z,0,1,0,2,1,0,0,0,0,0,0,5,2,0,0,0,1
websocketpp,2020-04-27T15:16:27Z,1,1,2,1,1,4,0,4,2,3,1,3,1,0,6,3,1
defold,2020-05-19T10:16:10Z,60,57,18,10,23,22,14,30,33,53,23,25,36,21,27,30,27
pnpm,2021-10-07T06:35:46Z,26,33,42,30,23,23,32,24,41,42,38,31,30,26,34,39,33
RAG_Techniques,2025-01-06T19:46:22Z,0,0,0,10,31,9,2,1,2,8,3,5,3,5,2,0,1
hexyl,2019-10-31T13:09:27Z,4,3,0,1,0,1,1,0,6,0,0,2,0,2,1,3,6
pastel,2019-10-31T13:09:27Z,0,0,0,0,0,0,11,8,7,1,0,0,2,2,1,3,0
xbar,2021-03-19T20:33:51Z,0,1,1,0,1,2,1,0,4,3,0,1,0,0,4,1,1
neko,2024-03-27T23:49:15Z,0,1,0,0,0,0,2,1,4,1,0,0,0,4,3,0,0
jsonhero-web,2025-04-01T08:59:20Z,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0
patch-package,2022-02-02T21:12:03Z,1,0,1,2,0,2,2,0,0,0,3,1,2,0,2,1,1
omni-tools,2025-06-04T15:54:18Z,0,0,0,0,1,24,12,15,11,39,4,7,7,1,0,0,0
xonsh,2023-09-05T23:17:43Z,8,15,17,6,6,6,8,3,8,1,7,6,6,7,9,45,52
celery,2023-01-30T02:04:04Z,17,28,18,28,14,47,38,24,20,28,38,23,33,36,21,26,42
semaphore,2024-11-21T00:35:04Z,17,37,17,10,10,8,18,60,34,24,12,11,40,49,30,14,17
sshx,2023-12-07T14:21:32Z,0,0,0,0,0,1,1,11,1,2,1,1,3,1,0,0,0
ratatui,2023-12-13T20:37:02Z,20,30,50,52,70,67,36,25,51,136,51,20,36,62,41,36,67
ZXing.Net,2022-10-26T21:33:54Z,1,0,0,0,1,1,0,1,1,1,0,2,2,0,0,0,2
gun,2021-05-12T16:33:52Z,8,2,8,4,5,3,3,4,3,6,7,19,7,2,9,1,4
CleanArchitecture,2022-02-01T23:03:53Z,8,8,11,13,14,15,13,9,14,13,10,25,16,15,10,12,12
composer,2020-05-18T12:28:47Z,7,23,19,16,26,24,21,58,27,34,21,24,29,54,32,10,22
daisyui,2025-03-13T16:19:49Z,5,12,2,4,7,22,25,31,32,14,25,6,11,8,16,37,3
dioxus,2022-05-17T18:03:54Z,3,9,6,11,74,61,26,27,25,26,21,7,24,18,7,44,62
workout-cool,2025-07-20T13:44:34Z,0,0,0,0,0,0,0,81,33,11,2,3,0,0,0,0,0
co,2019-08-24T17:31:51Z,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0
Respawn,2022-01-21T23:25:01Z,0,0,0,0,1,1,0,0,2,1,0,1,0,0,0,0,2
now,2021-03-13T23:57:10Z,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,2
kingpin,2021-03-01T06:28:15Z,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
framework,2019-11-14T08:09:10Z,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0
benchmarks,2024-04-24T04:20:36Z,1,1,6,8,1,2,4,2,0,1,0,4,3,8,6,11,3
drei,2022-01-20T22:49:35Z,12,16,5,12,11,8,19,19,17,20,27,17,11,11,13,12,12
wpfui,2023-05-03T00:02:11Z,13,10,3,7,15,10,7,10,12,16,9,6,13,14,18,19,3
atuin,2024-01-09T18:50:49Z,37,32,41,38,44,54,29,36,125,74,61,55,51,89,95,19,12
vaul,2024-01-22T16:36:34Z,0,0,7,42,25,14,5,6,21,15,8,5,12,6,1,1,43
cheerio,2021-06-07T13:30:29Z,27,14,69,65,49,32,27,55,56,56,50,47,50,40,47,46,40
sea-orm,2022-03-08T14:58:10Z,13,24,51,27,18,27,23,11,35,14,37,19,39,28,23,32,39
coreutils,2023-08-21T07:04:37Z,33,47,94,200,90,97,80,83,81,89,114,92,120,122,81,101,86
reviewdog,2024-06-28T07:40:54Z,17,6,19,16,18,17,25,33,44,52,45,20,12,15,13,10,42
Alamofire,2021-05-07T19:21:01Z,3,8,1,4,1,1,6,9,6,3,3,1,7,7,6,2,9
derive_more,2024-12-04T01:41:07Z,1,4,5,13,8,2,0,4,2,5,5,4,3,12,8,0,5
nvim-treesitter,2022-07-12T10:22:21Z,64,62,166,117,82,123,49,82,100,105,94,117,94,98,120,107,137
Harmony,2021-09-12T20:56:42Z,1,1,0,2,1,0,3,1,1,5,0,2,2,1,3,1,0
github-readme-stats,2022-02-11T17:15:51Z,32,28,27,42,46,30,13,21,35,36,21,34,20,28,31,49,111
whatsapp-web.js,2024-06-28T22:53:11Z,18,6,12,5,4,11,23,12,9,11,9,20,33,10,11,7,11
mailcow-dockerized,2024-08-26T08:15:13Z,31,25,41,16,20,12,20,14,61,17,24,28,25,25,25,42,30
vscode-debug-visualizer,2020-06-25T14:08:39Z,0,0,0,0,4,8,0,2,1,1,6,2,2,0,2,0,0
api-platform,2023-10-06T22:02:17Z,5,4,0,6,1,12,2,11,14,5,2,3,4,12,4,6,3
lowdb,2020-06-03T18:37:31Z,3,0,1,0,0,0,1,0,0,2,0,1,0,1,0,1,1
ant-design-pro,2025-03-19T10:04:19Z,2,3,0,14,3,6,1,1,0,0,4,9,36,1,6,5,0
labelme,2024-08-19T19:51:27Z,14,7,1,2,1,3,8,2,13,10,3,1,2,2,10,15,5
loom,2021-02-01T06:45:20Z,3,5,2,1,9,2,2,0,0,3,15,0,3,2,2,5,4
clsx,2020-08-05T23:43:54Z,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,3,0
LocalAI,2024-09-23T12:23:13Z,73,61,107,196,186,165,361,291,223,285,245,199,183,162,166,145,229
medusa,2023-11-02T16:43:10Z,275,199,157,115,140,156,185,170,162,90,206,183,241,198,315,250,414
