project_name,first_donation_date,-8月,-7月,-6月,-5月,-4月,-3月,-2月,-1月,0月,+1月,+2月,+3月,+4月,+5月,+6月,+7月,+8月
ai-engineering-hub,2025-03-31T16:35:46Z,0,0,0,10,7,49,56,30,41,31,34,40,61,46,33,14,0
cosmopolitan,2021-02-26T12:43:26Z,12,4,5,6,6,8,27,37,72,84,23,27,32,36,73,35,27
Flow.Launcher,2022-08-01T11:14:58Z,286,113,31,36,14,12,31,40,62,153,277,473,338,144,57,96,73
tsx,2023-08-10T11:48:15Z,3,12,2,4,1,1,0,6,12,22,3,74,15,1,3,11,31
markdig,2020-03-10T10:01:57Z,7,5,3,27,0,0,36,5,18,61,5,2,14,24,21,86,17
nalgebra,2020-08-20T13:56:11Z,6,21,5,24,51,1,14,14,11,17,49,65,43,60,42,37,65
Cocona,2021-05-16T18:02:05Z,0,0,0,0,0,0,0,10,0,0,0,26,0,0,3,11,66
LibreChat,2023-07-24T15:13:42Z,0,0,0,105,429,259,116,89,129,79,58,54,67,71,78,86,109
anyhow,2019-11-15T20:49:51Z,0,0,0,0,0,0,0,194,60,8,1,3,13,1,15,1,4
scrutiny,2022-01-18T00:10:11Z,0,2,9,4,0,26,7,0,1,0,0,17,179,89,42,16,3
opencv-rust,2022-11-09T12:30:49Z,3,1,8,5,3,9,2,0,0,0,15,15,20,20,32,13,33
frigate,2019-12-11T16:56:35Z,1,14,6,15,3,0,0,0,23,41,28,13,10,2,0,22,16
developer-roadmap,2022-09-25T22:25:04Z,99,61,28,13,12,20,5,400,255,564,104,122,297,79,121,49,107
maplibre-gl-js,2021-05-13T15:43:55Z,4,4,10,17,2,12,12,11,9,14,13,4,61,116,51,37,134
aliyundrive-webdav,2021-12-14T12:20:23Z,0,0,0,0,128,117,51,35,19,40,19,27,14,20,11,93,25
ezno,2023-04-22T16:43:23Z,0,0,0,0,0,0,8,53,1,0,12,0,19,21,6,13,6
shadcn-svelte,2023-10-26T07:27:23Z,0,0,0,306,40,0,237,26,26,38,26,46,50,57,35,13,9
scientific-visualization-book,2021-11-21T20:00:52Z,4,0,0,3,3,1,0,0,24,23,12,2,5,2,0,7,19
personal-security-checklist,2021-11-18T03:24:35Z,4,6,3,1,1,2,0,2,36,6,6,3,0,121,22,26,19
blender-mcp,2025-03-21T10:44:34Z,0,0,0,0,0,0,0,0,94,7,5,6,0,12,0,1,0
xbar,2021-03-19T20:33:51Z,0,0,0,0,1,10,2,9,274,28,5,2,19,2,12,6,2
open-saas,2023-05-10T06:01:34Z,0,0,0,0,0,0,2,16,0,2,0,2,0,7,22,30,13
ariakit,2022-04-15T15:32:55Z,1,4,2,11,98,97,100,141,170,135,110,116,119,69,83,59,71
fzf,2022-07-31T03:34:05Z,11,7,2,1,9,12,1,4,19,24,16,18,19,33,55,15,15
rio,2023-06-11T19:29:58Z,76,4,6,20,16,58,78,144,166,243,83,198,161,102,118,129,124
changesets,2024-03-21T13:01:36Z,4,0,0,0,4,1,0,1,1,0,13,7,3,2,7,17,14
city-roads,2019-10-28T04:12:13Z,0,0,0,0,0,0,0,0,0,0,0,27,36,1,14,0,0
unsloth,2024-08-24T17:57:04Z,52,44,14,23,30,20,26,134,47,94,104,279,160,110,399,489,106
dalfox,2024-10-10T11:42:10Z,22,8,17,3,7,1,3,21,0,21,82,10,33,199,48,28,39
oryx,2024-08-28T20:30:04Z,0,0,0,0,0,0,0,0,0,29,11,0,1,4,0,3,1
vision-camera-image-labeler,2021-03-23T06:59:08Z,0,0,0,0,0,0,0,0,0,0,18,9,4,14,2,0,0
uptime-kuma,2021-11-20T09:32:26Z,0,0,0,10,343,347,568,554,160,102,143,53,148,271,141,144,82
tracy,2020-04-10T14:04:26Z,0,0,0,137,54,77,251,194,226,189,112,151,156,86,44,63,36
collision,2020-02-21T06:07:09Z,0,0,4,1,0,5,18,33,10,17,37,12,20,24,28,8,4
page-assist,2023-09-20T14:48:04Z,0,0,0,34,0,0,0,0,0,0,0,0,0,42,50,42,75
docker-android,2023-05-17T09:24:50Z,0,0,0,2,3,0,0,0,14,1,10,16,5,2,1,5,8
BetterChatGPT,2022-09-26T01:19:26Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,74,15
fornjot,2021-03-05T14:13:16Z,25,46,112,57,0,116,101,253,39,330,284,250,142,161,440,209,533
dfdx,2022-07-13T18:38:32Z,0,0,0,0,34,9,114,58,149,54,16,58,4,11,44,39,87
taffy,2022-05-17T18:03:54Z,0,0,0,11,4,0,2,1,37,56,7,3,0,4,24,25,19
ssh-chat,2019-12-05T19:56:59Z,2,0,0,2,0,0,0,1,0,7,0,3,25,5,3,13,13
Dapper,2023-08-13T07:43:13Z,0,0,0,0,0,0,10,2,9,7,11,7,3,2,5,3,17
swc,2021-10-01T13:18:59Z,32,32,46,64,35,49,81,60,200,253,237,296,488,595,399,499,270
owl,2025-03-10T12:32:26Z,0,0,0,0,0,0,0,0,483,45,50,6,14,0,1,0,0
webrtc,2021-03-20T20:02:23Z,0,0,44,67,76,182,166,70,138,144,227,144,188,124,354,375,88
Valetudo,2021-02-05T23:26:03Z,26,31,10,2,2,2,9,31,43,142,73,59,28,63,67,84,74
spotify-tui,2019-12-13T10:18:53Z,0,0,0,0,55,109,195,123,37,187,87,93,74,68,42,17,18
SaaS-Boilerplate,2023-11-22T14:29:10Z,0,0,0,0,0,0,0,0,0,0,0,0,19,11,21,8,10
agents-towards-production,2025-01-06T19:46:22Z,0,0,0,0,0,0,0,0,0,0,0,0,0,52,44,22,16
Dexie.js,2023-03-01T07:31:39Z,0,0,2,15,0,1,16,4,12,8,44,44,23,7,7,33,10
gluetun,2020-02-25T19:32:21Z,12,10,0,22,0,8,6,2,60,39,39,43,27,81,14,19,39
react-native-mmkv,2021-03-23T06:59:08Z,0,0,0,0,0,0,0,98,60,4,2,2,12,17,35,24,2
LibreCAD,2023-05-23T01:48:29Z,9,4,2,8,0,1,0,1,58,131,46,28,9,6,13,10,6
uiua,2023-10-08T02:08:59Z,19,406,144,0,1,77,473,222,903,435,509,190,578,545,126,305,286
vpncloud,2020-06-03T15:01:42Z,0,3,32,3,3,0,2,11,41,20,11,25,45,21,23,51,43
thiserror,2019-11-15T20:49:51Z,0,0,0,0,0,0,0,105,16,26,9,2,15,10,24,5,2
wavesurfer.js,2023-07-21T05:28:11Z,1,1,2,1,0,0,12,39,58,27,20,32,24,50,27,6,15
vscode-drawio,2020-06-25T14:08:39Z,0,0,0,0,0,0,0,81,27,9,9,13,47,10,2,10,5
zod,2020-07-16T22:33:16Z,0,0,0,0,59,66,17,16,98,86,114,35,33,88,51,2,140
gobang,2021-05-21T07:33:49Z,0,0,0,0,0,0,0,0,0,15,17,15,70,2,4,1,0
nocodb,2020-12-19T17:49:59Z,0,4,0,0,0,0,0,0,0,0,0,0,0,59,172,205,179
tiptap,2020-09-09T06:15:53Z,6,8,83,148,2,1,80,195,447,253,502,165,299,314,210,329,208
glance,2024-08-09T19:06:41Z,0,0,0,0,11,157,38,18,84,29,37,53,50,30,76,102,80
niri,2023-12-03T12:43:48Z,0,0,0,0,108,133,101,57,64,135,147,174,96,121,59,59,53
rolldown,2024-03-30T00:41:45Z,0,0,18,75,195,13,33,73,266,255,226,140,240,210,175,144,349
100-exercises-to-learn-rust,2024-02-14T18:33:55Z,0,0,0,0,0,0,0,0,0,0,0,98,10,4,29,8,23
tinyauth,2025-03-09T06:21:02Z,0,0,0,0,0,0,77,49,46,90,46,22,67,16,35,56,0
mogwai,2019-11-21T17:17:19Z,0,0,0,0,0,0,0,0,44,24,10,5,6,2,13,10,2
tsup,2020-01-13T11:17:10Z,0,0,0,0,0,0,0,0,0,0,1,0,59,19,60,34,14
console,2021-02-01T06:45:20Z,0,0,0,0,0,0,0,0,0,0,1,46,9,8,25,44,4
darwinkit,2020-09-30T18:29:53Z,0,0,0,0,0,0,0,0,0,0,16,24,21,13,50,11,0
wild,2023-10-04T20:49:19Z,0,0,0,0,0,0,0,0,0,0,0,0,48,43,14,112,64
You-Dont-Know-JS,2019-10-21T19:11:30Z,0,0,0,0,0,0,10,0,37,46,35,23,57,57,3,3,0
million,2021-08-18T04:17:37Z,0,0,0,0,0,36,211,110,76,85,123,43,64,121,72,68,73
auto-animate,2022-03-16T17:55:56Z,0,0,0,0,0,0,0,0,0,0,165,33,9,22,6,8,7
Vencord,2022-11-19T04:02:12Z,0,0,0,0,0,16,57,196,143,60,84,47,97,152,97,58,45
haiku.rag,2025-03-31T16:35:46Z,0,0,0,0,0,0,0,0,0,0,0,61,51,62,182,139,0
Learning-Bitcoin-from-the-Command-Line,2020-03-26T02:44:19Z,0,7,0,1,0,1,76,1,0,0,32,181,360,185,118,163,12
claude-task-master,2025-04-13T21:38:44Z,0,0,0,0,0,0,0,179,166,137,151,89,80,97,77,0,0
react-day-picker,2021-11-01T01:22:45Z,396,0,0,16,0,0,0,0,162,184,72,62,144,68,18,26,12
obsidian-dataview,2021-03-01T23:47:13Z,0,0,0,0,0,0,11,20,25,37,41,14,26,49,41,49,37
axum,2021-02-01T06:45:20Z,0,0,0,0,0,0,0,0,0,0,0,31,56,41,167,20,55
rustowl,2025-02-16T23:26:13Z,0,0,0,0,5,41,0,42,112,34,109,215,91,105,116,20,16
pangolin,2025-01-31T03:34:40Z,0,0,0,0,43,198,82,71,168,153,87,186,139,287,305,375,356
scira,2024-09-14T19:25:45Z,0,0,0,0,0,0,0,78,22,9,21,32,43,56,33,40,38
Swashbuckle.AspNetCore,2024-02-08T13:05:25Z,0,0,0,0,0,0,0,0,0,0,94,69,20,22,32,17,22
cxx,2019-11-15T20:49:51Z,0,0,0,0,0,0,0,1,0,0,26,38,150,283,152,1,24
canvas,2020-07-31T07:03:16Z,0,0,0,0,0,0,0,0,0,1,27,23,21,44,68,33,46
k3sup,2019-07-01T07:03:28Z,0,0,0,0,0,0,0,0,0,46,4,58,46,24,35,51,4
starlight,2022-12-21T13:54:32Z,0,0,0,0,0,0,0,0,0,0,0,30,62,112,236,122,158
ccusage,2025-04-15T15:07:48Z,0,0,0,0,0,0,0,0,0,82,534,114,210,84,15,0,0
btop,2021-05-09T00:05:06Z,0,0,0,0,0,0,0,0,35,22,13,15,128,93,40,30,18
directus,2019-11-15T15:10:28Z,0,0,0,0,0,0,0,0,0,0,0,63,130,194,144,312,386
aibrix,2024-07-20T15:44:32Z,0,0,0,0,0,0,0,1,18,26,62,36,47,40,38,67,70
CodeEdit,2022-03-31T19:57:06Z,0,0,0,0,0,0,0,0,616,519,113,60,18,21,42,50,12
valibot,2023-08-21T13:41:26Z,0,0,0,0,0,0,0,131,138,57,120,67,200,159,249,44,197
rapier,2020-08-20T13:56:11Z,0,0,0,0,0,0,0,0,11,47,77,74,75,58,79,62,41
better-auth,2024-10-17T21:04:47Z,0,0,0,0,0,0,44,522,686,531,354,188,333,372,282,156,129
hey,2025-03-10T11:17:34Z,0,0,0,0,0,0,0,0,192,498,265,339,160,177,61,183,0
repomix,2024-07-22T01:08:30Z,0,0,0,0,0,0,0,0,95,98,66,88,84,115,218,122,121
hyprnote,2024-10-04T11:39:54Z,0,0,0,0,0,0,0,0,0,0,171,302,369,364,352,224,104
sst,2023-10-12T18:07:14Z,0,0,0,0,0,0,0,0,0,77,124,71,230,471,231,166,113
bench,2020-08-29T21:39:44Z,0,0,0,0,0,0,0,0,0,218,305,416,503,386,358,420,539
